index,rho,total_istar,pressure_offset_istar,bootstrap_istar,driven_istar,istar_per_jparallel,cppr_norm,tmf_norm,cid0,cid2,reconstructed_total_istar,rb2av
111,0.50454545455,1.3269878,-0.02141953257221112,0.23362474633125574,1.1147825862409553,0.9671535310728991,-0.24413551,1.0648603664212248,0.882669104557266,0.8316042429524956,1.3269878,1.2473815490731224
112,0.50909090909,1.3226808,-0.021724904614068934,0.23504428143991046,1.1093614231741584,0.9668311554449501,-0.24679659,1.0639203736571061,0.8799979523442432,0.8277294110059068,1.3226807999999999,1.2504802219176157
113,0.51363636364,1.318312,-0.022038871139451473,0.23591094224814121,1.1044399288913103,0.9665117712491635,-0.24953048,1.0629790073071683,0.8773149160933263,0.8238516644642806,1.318312,1.2536087845625434
114,0.51818181818,1.31388,-0.022361270488670846,0.23622095706263405,1.1000203134260365,0.9661950425909385,-0.25233474,1.0620365223301973,0.8746199425368844,0.8199710088103692,1.3138799999999997,1.256768455326119
115,0.52272727273,1.3093836,-0.022692004969192242,0.23589666833509157,1.096178936634101,0.9658808489646077,-0.25520702,1.0610931753426436,0.8719129792669255,0.8160874500056949,1.3093836000000003,1.2599601907243791
116,0.52727272727,1.3048215,-0.02303096983489584,0.23482403249555717,1.093028437339339,0.9655690251227604,-0.25814503,1.0601492246433648,0.8691939720277317,0.8122009929831376,1.3048215000000005,1.2631850261326263
117,0.53181818182,1.3001922,-0.023378039064215834,0.23288744927131697,1.0906827897928988,0.9652593012583308,-0.26114657,1.05920493033733,0.8664628658814697,0.8083116422950627,1.3001922,1.266444154054901
118,0.53636363636,1.2954944,-0.023733129787597167,0.23024921409916402,1.0889783156884332,0.9649515576709122,-0.26420947,1.0582605542366577,0.8637196055968029,0.8044194023313855,1.2954944,1.269738590812982
119,0.54090909091,1.2907267,-0.024096132097200098,0.22694521318978295,1.0878776189074173,0.964645543620451,-0.26733167,1.0573163598853532,0.8609641335744166,0.800524276165536,1.2907267000000002,1.2730695482929688
120,0.54545454545,1.2858877,-0.024466957267850507,0.22293197748949908,1.0874226797783515,0.9643410762066009,-0.27051114,1.056372612608795,0.858196393583827,0.7966262676314391,1.2858877,1.276438168333761
121,0.55,1.2809759,-0.024845511416834443,0.2176059012704117,1.0882155101464226,0.9640379350306802,-0.27374592,1.0554295794889905,0.8554163253731604,0.7927253783314121,1.2809758999999998,1.2798456697460838
122,0.55454545455,1.2759897,-0.025231702101745447,0.21070692870724828,1.090514473394497,0.9637358899301396,-0.2770341,1.0544875294140608,0.8526238713201149,0.7888216113260038,1.2759896999999998,1.2832933028885178
123,0.55909090909,1.2709275,-0.025625450702011263,0.20277084869291556,1.0937821020090959,0.963434746146397,-0.28037382,1.0535467330534976,0.8498189690720463,0.7849149670541777,1.2709275000000002,1.2867823011022967
124,0.56363636364,1.2657878,-0.026026694834665853,0.19391205967824146,1.0979024351564244,0.9631343504959863,-0.28376326,1.0526074628334232,0.8470015585284203,0.7810054472023298,1.2657878,1.290313861862688
125,0.56818181818,1.260569,-0.026435358033659043,0.1842499210684386,1.1027544369652207,0.9628344876319352,-0.28720065,1.0516699929860727,0.8441715760879831,0.7770930515188079,1.2605690000000003,1.2938892947031775
126,0.57272727273,1.2552692,-0.026851303354685496,0.17418935936267504,1.1079311439920105,0.9625347416600771,-0.29068423,1.050734599599276,0.8413289586886881,0.7731777800500942,1.2552692,1.2975102036558248
127,0.57727272727,1.2498868,-0.02727451293182815,0.1635870837575662,1.113574229174262,0.9622350776157202,-0.29421229,1.0498015604432698,0.8384736415225162,0.7692596318769556,1.2498868,1.301177709160844
128,0.58181818182,1.24442,-0.02770492108232885,0.15226804352222661,1.1198568775601023,0.9619353034662153,-0.29778311,1.0488711551933683,0.8356055583674173,0.76533860529771,1.24442,1.30489317034555
129,0.58636363636,1.2388668,-0.028142413369265977,0.140546310165024,1.1264629032042421,0.9616350575171624,-0.30139502,1.0479436651578096,0.8327246432120623,0.7614146987274433,1.2388668000000003,1.3086582033644294
130,0.59090909091,1.2332253,-0.02858690138061581,0.12829256825503163,1.133519633125584,0.9613340764222513,-0.30504632,1.0470193735251683,0.8298308265079613,0.7574879086253324,1.2332252999999997,1.312474326172271
131,0.59545454545,1.2274935,-0.02903828941158474,0.11539860897151788,1.1411331804400668,0.9610320788814863,-0.3087353,1.0460985651416839,0.8269240409977018,0.7535582327173078,1.2274935,1.3163431071100855
132,0.6,1.2216694,-0.02949651545406651,0.1021507195287182,1.1490151959253485,0.9607288895851763,-0.31246026,1.0451815265112616,0.8240042139530016,0.749625665704748,1.2216694000000001,1.3202660081271287
