    0.74459865E+00
   -0.94091421E-02
    0.13104599E-02
  300
 -2.27589869E+05
 -2.23494951E+05
 -2.19410282E+05
 -2.15342166E+05
 -2.11296521E+05
 -2.07279199E+05
 -2.03296051E+05
 -1.99352905E+05
 -1.95455118E+05
 -1.91607599E+05
 -1.87815237E+05
 -1.84082914E+05
 -1.80415156E+05
 -1.76815985E+05
 -1.73289384E+05
 -1.69839311E+05
 -1.66469265E+05
 -1.63182341E+05
 -1.59981623E+05
 -1.56870055E+05
 -1.53850029E+05
 -1.50923796E+05
 -1.48093573E+05
 -1.45361145E+05
 -1.42728014E+05
 -1.40195665E+05
 -1.37765259E+05
 -1.35437642E+05
 -1.33213635E+05
 -1.31093776E+05
 -1.29078330E+05
 -1.27167528E+05
 -1.25361325E+05
 -1.23659482E+05
 -1.22061710E+05
 -1.20567446E+05
 -1.19176032E+05
 -1.17886704E+05
 -1.16698487E+05
 -1.15610368E+05
 -1.14621171E+05
 -1.13729622E+05
 -1.12934381E+05
 -1.12233974E+05
 -1.11626892E+05
 -1.11111523E+05
 -1.10686207E+05
 -1.10349226E+05
 -1.10098806E+05
 -1.09933143E+05
 -1.09850386E+05
 -1.09848666E+05
 -1.09926084E+05
 -1.10080732E+05
 -1.10310685E+05
 -1.10614019E+05
 -1.10988807E+05
 -1.11433127E+05
 -1.11945070E+05
 -1.12522734E+05
 -1.13164243E+05
 -1.13867734E+05
 -1.14631374E+05
 -1.15453353E+05
 -1.16331897E+05
 -1.17265254E+05
 -1.18251718E+05
 -1.19289609E+05
 -1.20377292E+05
 -1.21513167E+05
 -1.22695673E+05
 -1.23923292E+05
 -1.25194545E+05
 -1.26507996E+05
 -1.27862246E+05
 -1.29255945E+05
 -1.30687776E+05
 -1.32156465E+05
 -1.33660779E+05
 -1.35199518E+05
 -1.36771526E+05
 -1.38375677E+05
 -1.40010880E+05
 -1.41676080E+05
 -1.43370246E+05
 -1.45092380E+05
 -1.46841507E+05
 -1.48616675E+05
 -1.50416953E+05
 -1.52241426E+05
 -1.54089192E+05
 -1.55959359E+05
 -1.57851040E+05
 -1.59763350E+05
 -1.61695400E+05
 -1.63646290E+05
 -1.65615109E+05
 -1.67600920E+05
 -1.69602760E+05
 -1.71619633E+05
 -1.73650494E+05
 -1.75694246E+05
 -1.77749730E+05
 -1.79815709E+05
 -1.81890857E+05
 -1.83973746E+05
 -1.86062829E+05
 -1.88156424E+05
 -1.90252689E+05
 -1.92349603E+05
 -1.94444938E+05
 -1.96536239E+05
 -1.98620781E+05
 -2.00695535E+05
 -2.02757127E+05
 -2.04801797E+05
 -2.06825346E+05
